,identifier,T-Statistics,pvalue,mean(group1),mean(group2),std(group1),std(group2),log2FC,test,correction,padj,rejected,group1,group2,FC,-log10 pvalue,Method
1285,P66948,0.4512010796230682,0.6676935262353285,26.053762285021435,25.848460596618704,0.7522389398717938,0.23503834438644616,0.20530168840273078,t-Test,FDR correction BH,0.9144473148692093,False,control,10 µm sulforaphane,1.152927415393051,0.1754228345406731,Unpaired t-test
1367,P76273,0.4511389386665515,0.6677358506421588,25.367711802164628,25.301448825582042,0.2502249296146565,0.04591384111412788,0.06626297658258551,t-Test,FDR correction BH,0.9144473148692093,False,control,10 µm sulforaphane,1.0470011134906716,0.17539530593203134,Unpaired t-test
902,P21514,-0.45102692490723406,0.6678121469584266,27.200125408209175,27.312561904206255,0.19289345938206168,0.38630118477030595,-0.1124364959970805,t-Test,FDR correction BH,0.9144473148692093,False,control,10 µm sulforaphane,0.9250245140063236,0.17534568574729784,Unpaired t-test
415,P0A9P0,-0.4480943199917875,0.6698111875700272,29.552027680856302,29.662294800206443,0.41327927373680395,0.10424283544346269,-0.11026711935014077,t-Test,FDR correction BH,0.9163169131752691,False,control,10 µm sulforaphane,0.9264165171898177,0.17404760290043367,Unpaired t-test
493,P0ABA0,0.445331293539129,0.6716973487364946,29.80544536362125,29.666650572300508,0.4884728770024532,0.22978694955081636,0.13879479132074124,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,1.10098498305677,0.17282636590613518,Unpaired t-test
448,P0AAB4,-0.44280872271397587,0.6734216551938826,26.696279078050374,26.791614433452676,0.29626665166283417,0.2264605176445084,-0.09533535540230176,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,0.9360546356334919,0.17171292213267572,Unpaired t-test
574,P0ACL0,-0.4427865178025617,0.6734368430694135,26.47460409066301,26.65147857539739,0.4217797801729138,0.5484534468132117,-0.1768744847343804,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,0.8846173941857896,0.171703127472667,Unpaired t-test
612,P0ADC6,0.4411302807080629,0.6745701632319587,26.45519055353299,26.319411670564726,0.4871438810684624,0.21658508639513288,0.13577888296826401,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,1.098685812781025,0.17097287190798535,Unpaired t-test
1249,P62399,0.439927773421918,0.6753935945137226,31.217822379642122,31.04277722891268,0.41434857320956175,0.5507059448473678,0.17504515072944216,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,1.128999737542844,0.17044306256429675,Unpaired t-test
589,P0ACY1,-0.4398835224499782,0.6754239052979849,28.260122411762744,28.47471996960273,0.680807091585594,0.50049686269677,-0.21459755783998702,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,0.8617865229568751,0.17042357243131975,Unpaired t-test
572,P0ACJ8,0.4398773485067585,0.675428134344231,29.536410697072135,29.44233960125583,0.13585446156440772,0.344599378016389,0.0940710958163038,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,1.0673779369841485,0.17042085318243905,Unpaired t-test
359,P0A905,-0.43962210346004654,0.6756029842261426,29.758984413958753,29.981189646320697,0.7675477223193203,0.4210670510053056,-0.22220523236194367,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,0.8572540782237782,0.17030844076165044,Unpaired t-test
693,P0AES0,-0.43957754158491047,0.675633512611199,27.856574555279355,27.895572372598746,0.12964904657405074,0.08248042712238883,-0.038997817319391004,t-Test,FDR correction BH,0.9164784795832961,False,control,10 µm sulforaphane,0.9733308467277682,0.17028881679618668,Unpaired t-test
1172,P39836,-0.43834264182489124,0.6764797846803747,24.578573601203306,24.784090451229357,0.572173468467839,0.5762619744239512,-0.2055168500260507,t-Test,FDR correction BH,0.91676641860152,False,control,10 µm sulforaphane,0.8672279443603873,0.16974517694210067,Unpaired t-test
1306,P69490,0.4372494996411569,0.6772293430941292,25.885870878723736,25.745054246267138,0.3875600169958584,0.40118293313722164,0.14081663245659826,t-Test,FDR correction BH,0.9169228746386805,False,control,10 µm sulforaphane,1.1025290219573485,0.16926423297925536,Unpaired t-test
126,P09127,-0.4320894667420973,0.6807729924729446,27.908976160277476,27.976941581245846,0.15827217228419665,0.2217540760802847,-0.06796542096837044,t-Test,FDR correction BH,0.9201734584777987,False,control,10 µm sulforaphane,0.9539824156658694,0.16699768184918368,Unpaired t-test
570,P0ACI0,-0.4310103549402785,0.6815152060934644,27.518780595340875,27.579403994744744,0.0910454673095866,0.2259679203251795,-0.06062339940386963,t-Test,FDR correction BH,0.9201734584777987,False,control,10 µm sulforaphane,0.9588497036097888,0.16652444966231078,Unpaired t-test
584,P0ACS9,0.43097538814146474,0.6815392628144692,24.327281530078572,24.254389771931137,0.2529865940252624,0.14769817646077785,0.07289175814743487,t-Test,FDR correction BH,0.9201734584777987,False,control,10 µm sulforaphane,1.0518228605669688,0.1665091198256469,Unpaired t-test
1086,P34209,-0.4243453404615192,0.6861080387667247,25.041217502285228,25.239841116315027,0.6181449816444521,0.5245638942022081,-0.198623614029799,t-Test,FDR correction BH,0.924675849028022,False,control,10 µm sulforaphane,0.8713814979705928,0.16360749224394688,Unpaired t-test
157,P0A6G3,-0.42428025176530754,0.6861529640436153,26.769136049908333,26.917991217328293,0.5955419188352639,0.12082769880474106,-0.14885516741995986,t-Test,FDR correction BH,0.924675849028022,False,control,10 µm sulforaphane,0.9019659224618923,0.16357905625426478,Unpaired t-test
166,P0A6K1,-0.41833330123940793,0.6902635555399795,27.169362653447358,27.253576018729273,0.1648559525349524,0.3072391190394668,-0.08421336528191503,t-Test,FDR correction BH,0.9291978687997817,False,control,10 µm sulforaphane,0.943298732786446,0.16098505583914335,Unpaired t-test
1260,P63224,-0.41604912813641237,0.6918454912348713,29.413030428241864,29.49382233383534,0.24561410939628645,0.22978487410396048,-0.08079190559347538,t-Test,FDR correction BH,0.9291978687997817,False,control,10 µm sulforaphane,0.9455384914355521,0.1599908850179089,Unpaired t-test
140,P09832,0.4157912023529406,0.692024228610137,26.250926761622825,26.068071759722372,0.3787770262024289,0.6608606653523493,0.18285500190045312,t-Test,FDR correction BH,0.9291978687997817,False,control,10 µm sulforaphane,1.135128010344966,0.15987870009890062,Unpaired t-test
1273,P64483,0.41571230016695926,0.6920789105790905,28.27781165632394,28.12789284949869,0.4496139670773468,0.4336032400634838,0.1499188068252515,t-Test,FDR correction BH,0.9291978687997817,False,control,10 µm sulforaphane,1.109507028564214,0.1598443846252685,Unpaired t-test
1430,Q46829,-0.41083829421856694,0.6954606990028416,27.696892523738363,27.764263051153087,0.1800239972373185,0.2196877523154022,-0.06737052741472382,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.9543758702748104,0.15772740728007076,Unpaired t-test
729,P0AFA9,0.41037118478878487,0.6957852040416048,26.14735630840474,25.983197540627256,0.37063476585916294,0.5853973645946372,0.16415876777748295,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,1.120512519181482,0.15752481081609263,Unpaired t-test
1219,P55138,-0.4103281102756768,0.6958151318417592,27.699496362921508,28.215765094974834,1.604271997708825,1.4749240382577686,-0.5162687320533266,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.6991777927865356,0.15750613091478846,Unpaired t-test
558,P0ACB7,-0.4093246424625548,0.6965125024047831,27.392607054500633,27.469456661611034,0.27078779119280466,0.18005873336867015,-0.07684960711040034,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.948125796789061,0.15707108358075608,Unpaired t-test
1355,P76055,-0.4072174406030586,0.6979779822777493,26.110907560993617,26.280102912127795,0.5508797584397721,0.4630667800366342,-0.16919535113417794,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.8893385626395814,0.15615827698442547,Unpaired t-test
293,P0A847,-0.406959317165108,0.6981575957607099,26.469253195970577,26.539749283865795,0.2662691297620125,0.13828551291154897,-0.07049608789521855,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.9523104784212542,0.15604653261492069,Unpaired t-test
222,P0A794,0.4061681857466041,0.6987082327161808,28.820817484586094,28.57162527817486,0.5359711889135893,0.9175807100451722,0.24919220641123374,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,1.1885414407145352,0.15570413952489814,Unpaired t-test
1332,P75838,0.40590910512075934,0.6988885996302352,26.789365676993604,26.63789764809178,0.4413888028204782,0.4721392752544729,0.15146802890182443,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,1.110699100319297,0.1555920437414595,Unpaired t-test
475,P0AAY6,-0.40556401057904495,0.699128881217435,27.25713261872692,27.289055556983623,0.12954925221341282,0.04247284050513271,-0.03192293825670234,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.978115718230334,0.15544275666904306,Unpaired t-test
66,P06282,0.4048264598045092,0.6996425492775671,25.918062551180704,25.867658952550055,0.20396449322925805,0.0700301782216908,0.05040359863064836,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,1.0355545830861164,0.1551237864510219,Unpaired t-test
54,P05041,0.40429752768034155,0.7000110319218387,25.47241100322573,25.355576052533316,0.44731909082787424,0.2245850844548439,0.11683495069241445,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,1.0843533479694392,0.15489511560713445,Unpaired t-test
1351,P76027,-0.40341981885226175,0.700622688676628,26.692279714224988,26.855247539306617,0.44903024904879,0.5365976421961307,-0.16296782508162977,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.8931857719185938,0.15451580277694388,Unpaired t-test
246,P0A7I7,-0.403186761621203,0.7007851426991224,27.44807985257796,27.494222157804362,0.07122001426809721,0.1849864754220381,-0.046142305226403835,t-Test,FDR correction BH,0.9296654278375514,False,control,10 µm sulforaphane,0.9685226509258096,0.15441511419183865,Unpaired t-test
645,P0ADZ0,-0.4021869050620789,0.7014822957433007,29.05991583181177,29.52462532455128,1.354936838824788,1.4728834515006692,-0.4647094927395088,t-Test,FDR correction BH,0.9297373048990035,False,control,10 µm sulforaphane,0.7246169745692437,0.15398328537406317,Unpaired t-test
1160,P39321,0.3998471896951194,0.7031149132839287,25.43451519243085,25.374144654553373,0.10175058216728919,0.24090526348299104,0.06037053787747837,t-Test,FDR correction BH,0.9303887652589079,False,control,10 µm sulforaphane,1.0427335393031834,0.15297369044719478,Unpaired t-test
1223,P60293,0.39963843416112277,0.7032606641963944,26.410232519410876,26.334376969196008,0.24589867843196078,0.21821516542892236,0.07585555021486812,t-Test,FDR correction BH,0.9303887652589079,False,control,10 µm sulforaphane,1.053985887711239,0.15288367350114362,Unpaired t-test
888,P19323,0.39848326191651967,0.7040674429331253,25.949722092515856,25.734806444561894,0.517574864852964,0.7776634041397725,0.214915647953962,t-Test,FDR correction BH,0.9306046823412242,False,control,10 µm sulforaphane,1.1606360518867616,0.15238573760391144,Unpaired t-test
771,P0AG16,-0.3963433660173538,0.7055630729326454,26.44984049843018,26.53687741132306,0.2633390767856079,0.27445347601524833,-0.08703691289288074,t-Test,FDR correction BH,0.931571816143064,False,control,10 µm sulforaphane,0.9414543761177089,0.1514641569596378,Unpaired t-test
419,P0A9Q5,-0.39559333931105395,0.7060876282799433,27.869064024231903,27.942507934916264,0.1950958325511459,0.255618926585788,-0.07344391068436096,t-Test,FDR correction BH,0.931571816143064,False,control,10 µm sulforaphane,0.9503666327579698,0.15114139793281342,Unpaired t-test
1098,P36929,-0.39167017470652465,0.7088342980881461,25.770098178156786,25.924138158802833,0.6006986523454565,0.32123559519810574,-0.15403998064604707,t-Test,FDR correction BH,0.9342846148253967,False,control,10 µm sulforaphane,0.898730220229783,0.14945527657523078,Unpaired t-test
289,P0A832,-0.3908116096056619,0.7094360353238489,28.320640267239327,28.395765946942443,0.22356255543992956,0.24673223588916068,-0.07512567970311679,t-Test,FDR correction BH,0.9342846148253967,False,control,10 µm sulforaphane,0.9492594230582154,0.14908675560917004,Unpaired t-test
437,P0AA04,-0.38922298117125925,0.7105500531227524,28.004413525365536,28.334513684007113,1.3486228959800308,0.5822706015318588,-0.33010015864157793,t-Test,FDR correction BH,0.9349002518794359,False,control,10 µm sulforaphane,0.7954812558062045,0.14840532374726437,Unpaired t-test
647,P0ADZ7,-0.3861451031713542,0.7127106288310242,30.26912235066902,30.294426183014643,0.08349393959051003,0.07688331300792128,-0.0253038323456245,t-Test,FDR correction BH,0.9368905175360555,False,control,10 µm sulforaphane,0.9826136377964211,0.1470867644130328,Unpaired t-test
1350,P76007,-0.38453577496954894,0.7138414934942476,25.15330114017292,25.210149856254844,0.2224995963571569,0.12673396410288995,-0.0568487160819231,t-Test,FDR correction BH,0.9375247952703744,False,control,10 µm sulforaphane,0.961361733437907,0.14639821139319062,Unpaired t-test
1373,P76402,-0.3829820430077255,0.7149340473428929,27.500538404604914,27.73825887542617,1.0372215941171121,0.28286221443634996,-0.23772047082125525,t-Test,FDR correction BH,0.9381076519580973,False,control,10 µm sulforaphane,0.8480842691658806,0.14573402001173097,Unpaired t-test
593,P0AD01,-0.3797862715530309,0.7171835768736721,26.685498225660496,26.740284771557,0.08130905341517217,0.23625926576744385,-0.05478654589650489,t-Test,FDR correction BH,0.9397120381818885,False,control,10 µm sulforaphane,0.9627368744049416,0.144369664110976,Unpaired t-test
727,P0AF98,0.3793988558692382,0.7174564938816078,26.60912076628531,26.530049121435134,0.2223804259262902,0.28434987698994413,0.07907164485017759,t-Test,FDR correction BH,0.9397120381818885,False,control,10 µm sulforaphane,1.0563380822483919,0.14420442914450607,Unpaired t-test
801,P0AGE9,0.373916934232982,0.7213231441823951,27.34849754194478,27.20747107686392,0.5649911218022873,0.32792339302454376,0.14102646508085925,t-Test,FDR correction BH,0.9427882711198126,False,control,10 µm sulforaphane,1.1026893908338935,0.14187013292923586,Unpaired t-test
503,P0ABE2,-0.37357641242676903,0.7215636293217467,26.836592266731362,27.008764093927475,0.6794107126473865,0.4190666845168287,-0.17217182719611301,t-Test,FDR correction BH,0.9427882711198126,False,control,10 µm sulforaphane,0.8875056276905998,0.14172536568639313,Unpaired t-test
1382,P76569,-0.3732967709445498,0.7217611453178647,27.802911692153153,28.094092307708966,0.8671481247860432,1.036035060532078,-0.2911806155558132,t-Test,FDR correction BH,0.9427882711198126,False,control,10 µm sulforaphane,0.8172330100979666,0.14160650109091968,Unpaired t-test
1180,P41409,0.37198117005776593,0.7226906940206901,26.650483091853292,26.460340999210196,0.39047354651465915,0.7945978081779598,0.19014209264309656,t-Test,FDR correction BH,0.943150490572128,False,control,10 µm sulforaphane,1.1408760764918542,0.14104753759067554,Unpaired t-test
196,P0A6X7,-0.3692851863224742,0.724597183263441,30.20253892413117,30.304574518621212,0.3439232041074824,0.3327932029644608,-0.10203559449004374,t-Test,FDR correction BH,0.9442099945615233,False,control,10 µm sulforaphane,0.9317174414831111,0.13990335853709085,Unpaired t-test
414,P0A9N8,0.3677886666649892,0.7256563965184024,26.22966766016192,26.098840467995434,0.38733458491034517,0.4791315383442624,0.13082719216648542,t-Test,FDR correction BH,0.9442099945615233,False,control,10 µm sulforaphane,1.0949213118813792,0.13926897216494694,Unpaired t-test
211,P0A738,-0.3676850165755754,0.7257297830968029,27.27231200849301,27.411846088998043,0.2347566643066124,0.6139505676179302,-0.13953408050503313,t-Test,FDR correction BH,0.9442099945615233,False,control,10 µm sulforaphane,0.9078122866710943,0.13922505361794696,Unpaired t-test
582,P0ACR9,-0.3671417737661436,0.7261144633142559,30.023015206926445,30.107296825368902,0.28646591498786506,0.27574033879811144,-0.08428161844245707,t-Test,FDR correction BH,0.9442099945615233,False,control,10 µm sulforaphane,0.9432541068640709,0.13899491254040416,Unpaired t-test
622,P0ADM4,-0.3646582908454081,0.7278741766785273,26.084431281791243,26.13775171509806,0.23563563568106363,0.0928275186526756,-0.05332043330681557,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9637157355300398,0.1379436881278471,Unpaired t-test
1284,P66817,-0.36206246679204973,0.7297154362844342,25.945107920726628,26.212749076268643,0.8483028583804993,0.9590037988521518,-0.26764115554201595,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.830676614272848,0.13684646665367237,Unpaired t-test
1310,P69783,-0.36131780124628654,0.7302440048799628,32.23007278019689,32.36854182222153,0.6569567570113168,0.09492780823226171,-0.1384690420246386,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9084827069322228,0.1365319997884943,Unpaired t-test
1335,P75864,-0.36091426509329283,0.7305305054157545,26.655015039279043,26.70111320941266,0.12298933331147684,0.18388988776603166,-0.046098170133618055,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9685522805354648,0.13636164412788399,Unpaired t-test
1299,P68919,0.36046311886679405,0.7308508643212135,31.345517987070565,31.103818740571903,0.7063960025210942,0.9218529271618574,0.24169924649866203,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.1823844870636746,0.13617123509437737,Unpaired t-test
563,P0ACE0,-0.359251838732639,0.7317112884165655,28.7923735488448,28.824111381147194,0.1325439964702038,0.07646048420211433,-0.0317378323023938,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9782412240746092,0.13566024487202283,Unpaired t-test
355,P0A8Z0,0.3570334948573914,0.733288181107874,26.657687464213527,26.481222421022423,0.26358093794254356,0.8144842309213455,0.17646504319110434,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.1301114398017869,0.13472531476028382,Unpaired t-test
371,P0A951,-0.35456510430114835,0.7350444950764565,27.019670079922534,27.168243555535692,0.643961443913393,0.3347723205511572,-0.14857347561315848,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9021420520038169,0.13368637060112748,Unpaired t-test
839,P11875,0.3537349405151614,0.7356355702082703,28.920526515502793,28.875273049963237,0.2082631937653212,0.07566394315129829,0.045253465539556004,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.0318644505323626,0.13333727947244783,Unpaired t-test
651,P0AE12,-0.3527683892939509,0.736324002893218,26.262130407881816,26.377001929888436,0.5168001510571626,0.225875651722142,-0.1148715220066201,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9234645454260137,0.13293104204106973,Unpaired t-test
390,P0A9D2,0.352746708118856,0.7363394485371584,26.106471637337137,25.837736760926113,1.0596908964718232,0.7862786060608178,0.268734876411024,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.2047508979777601,0.1329219320737836,Unpaired t-test
1359,P76192,0.3525719795710583,0.7364639298794904,25.84781444085165,25.747326004584522,0.3647031839083065,0.33270540405653487,0.10048843626712767,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.0721363816847231,0.132848518933923,Unpaired t-test
700,P0AEU0,-0.35107554955478215,0.7375303857167554,26.555853044475445,26.677716827553414,0.4927887777012115,0.34442247212198546,-0.12186378307796986,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.9189996498367926,0.1322200823636681,Unpaired t-test
207,P0A722,0.3503350161496132,0.7380583763293065,27.777809296218145,27.572943183419085,0.9531653341832677,0.34256498520262335,0.20486611279905986,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.1525793783937612,0.13190928653055833,Unpaired t-test
708,P0AEZ3,0.350036371017888,0.7382713507292848,29.809306612610982,29.76176344533252,0.10625572413527758,0.2098899610729092,0.047543167278462306,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.0335034231791174,0.1317839844308395,Unpaired t-test
605,P0AD70,0.34955663365814327,0.7386135216807255,25.157590997292893,25.03836386489537,0.38776406659961454,0.44569923808213896,0.1192271323975227,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.0861528426177034,0.1315827460519879,Unpaired t-test
1082,P33650,-0.34935700025940014,0.738755928823742,25.93554849836658,26.19342806681652,0.8389665804829974,0.9647553469265627,-0.2578795684499404,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.8363162099923735,0.13149902070276517,Unpaired t-test
831,P10121,0.34917248137274715,0.7388875642308015,26.97709797692909,26.907701393961155,0.31840080713883423,0.130845975626616,0.06939658296793638,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.0492777242721412,0.13142164272718584,Unpaired t-test
1092,P36659,0.34886623033408254,0.7391060645165737,29.07504184387702,28.892209884079765,0.2558755074970415,0.8709136302108841,0.1828319597972552,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,1.1351098807145568,0.13129323423170824,Unpaired t-test
1421,P77754,-0.34776401449295113,0.7398926809383949,26.331428772919907,26.535461352940743,0.9096632002216438,0.4529434732104222,-0.20403258002083646,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.8681206228290436,0.13083126872344375,Unpaired t-test
39,P03024,-0.34751994961620053,0.740066908957978,26.51057020667974,27.087961477939047,2.163722643303038,1.8972808360835052,-0.5773912712593052,t-Test,FDR correction BH,0.9445161079904998,False,control,10 µm sulforaphane,0.6701745140691421,0.13072901421816668,Unpaired t-test
1177,P40874,0.34519961541331917,0.7417241442149678,26.527997299327097,26.45692441635267,0.3490035583127515,0.07326418793868236,0.07107288297442693,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,1.0504976123686125,0.12975758383212352,Unpaired t-test
465,P0AAN3,-0.3441816362980034,0.7424516879111764,28.320587585684184,28.435428882733177,0.5686312559260157,0.1032235064426519,-0.1148412970489936,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,0.9234838925287248,0.1293318010763661,Unpaired t-test
652,P0AE18,-0.34233468423100205,0.7437724379299437,27.497745027959557,27.677651680035062,0.9043687436520971,0.10323741184159162,-0.1799066520755055,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,0.8827601124213137,0.12855991938484462,Unpaired t-test
744,P0AFH2,-0.3414957221176389,0.74437269327416,26.166802401937325,26.349370335625526,0.6650094345929358,0.6443558918142464,-0.18256793368820112,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,0.8811332212795341,0.12820956699998967,Unpaired t-test
953,P24230,0.34071711284447553,0.7449299438681944,24.791998645218463,24.631831878061412,0.41424174250278506,0.70096349267501,0.16016676715705103,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,1.1174162974329351,0.1278845680866931,Unpaired t-test
69,P06612,0.34039431244590324,0.7451610217270708,27.833942170064894,27.787534172887135,0.14956150434822993,0.18273988828427487,0.04640799717775934,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,1.0326905412383145,0.1277498704848398,Unpaired t-test
267,P0A7U3,-0.33995154998491345,0.7454780221383535,28.638193521728954,28.99610044499203,1.1208425059411462,1.4383969593447377,-0.3579069232630765,t-Test,FDR correction BH,0.9455800175544379,False,control,10 µm sulforaphane,0.7802958200195784,0.12756515570492966,Unpaired t-test
1267,P63883,0.33725191208832894,0.7474120357256266,25.59386248276528,25.49107981778526,0.33198120689682353,0.41040718828503037,0.10278266498002253,t-Test,FDR correction BH,0.9465202207628011,False,control,10 µm sulforaphane,1.0738426902346905,0.1264399128990933,Unpaired t-test
847,P13029,-0.33675385898667687,0.7477690604732186,29.515816180987493,29.57975345444805,0.2643471839437844,0.19561450979246733,-0.06393727346055655,t-Test,FDR correction BH,0.9465202207628011,False,control,10 µm sulforaphane,0.9566497510981182,0.1262325080822143,Unpaired t-test
476,P0AAZ4,0.3349350531992428,0.7490734363373159,25.562767770416507,25.476960377214734,0.3128100648929873,0.31472458497697237,0.08580739320177244,t-Test,FDR correction BH,0.9465202207628011,False,control,10 µm sulforaphane,1.0612815132525297,0.12547560361871535,Unpaired t-test
1346,P75957,0.3343672413682658,0.7494808352697402,26.535150557430075,26.371845953838843,0.4955721161394229,0.6855718985922202,0.16330460359123222,t-Test,FDR correction BH,0.9465202207628011,False,control,10 µm sulforaphane,1.119849303213174,0.12523946787642515,Unpaired t-test
1374,P76403,0.3343514695049158,0.7494921526787048,26.63614892946582,26.5491542454972,0.4469525458305433,0.05769644761930282,0.08699468396861931,t-Test,FDR correction BH,0.9465202207628011,False,control,10 µm sulforaphane,1.0621552726667367,0.12523290993535163,Unpaired t-test
945,P24173,0.3330969142893956,0.7503926020446942,25.52964452049526,25.34601857031204,0.7605525106874405,0.5772797299928146,0.18362595018322025,t-Test,FDR correction BH,0.9468304559830958,False,control,10 µm sulforaphane,1.1357347628685859,0.12471145622148161,Unpaired t-test
1126,P37649,-0.3290157974947437,0.7533247741379296,24.568638396877088,24.66948869473338,0.41803427141385113,0.32728119207780426,-0.10085029785629374,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,0.9324832411174078,0.12301774995162067,Unpaired t-test
543,P0AC51,-0.32873410430493305,0.7535273302108259,26.470317760468475,26.61573637347483,0.6771801337949812,0.35843063070778386,-0.14541861300635617,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,0.9041170005239991,0.12290099133276113,Unpaired t-test
1305,P69441,-0.32828370444224236,0.7538512422210744,31.100465968579677,31.161896594179026,0.32280277872321667,0.029111868559825307,-0.06143062559934975,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,0.9583133517976958,0.12271434518638348,Unpaired t-test
395,P0A9F6,0.327839698493626,0.7541706096805059,25.017243280058942,24.94135249648421,0.14359207740610805,0.3743536652842996,0.07589078357473156,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,1.0540116283677763,0.12253039622406674,Unpaired t-test
679,P0AEG6,-0.32680744490653985,0.7549133015343685,28.670570014823525,28.703261521979265,0.13722604854081033,0.10577700364653281,-0.03269150715573943,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,0.9775947840795101,0.1221029223141916,Unpaired t-test
1207,P46889,-0.32516935413926934,0.7560924739621055,25.75171545240748,25.836414410858698,0.36616373932881124,0.26356793489514596,-0.08469895845121655,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,0.9429812836177902,0.12142508482231362,Unpaired t-test
1215,P52643,0.3244259370523986,0.7566278572906237,29.680847242511046,29.601526687954696,0.16704005666496208,0.3891416106666774,0.07932055455635023,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,1.0565203491014417,0.12111767302889363,Unpaired t-test
878,P17115,0.3237021252880123,0.7571492638092071,26.85876929152877,26.682846380347108,0.4154516987997937,0.8446798317748059,0.1759229111816616,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,1.1296868493865173,0.12081849558771296,Unpaired t-test
598,P0AD44,0.3232855043686632,0.757449445248944,26.17518198114158,26.10657763277797,0.18006536431759734,0.3204300969218224,0.06860434836361051,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,1.0487016871333126,0.1206463481485599,Unpaired t-test
610,P0ADC1,-0.3230477216337256,0.7576207919584639,27.819590191315488,27.877230198822666,0.23468960647979434,0.2010670340251969,-0.057640007507178126,t-Test,FDR correction BH,0.9476813712560024,False,control,10 µm sulforaphane,0.960834588966506,0.1205481151704094,Unpaired t-test
798,P0AGD7,0.31833573924034847,0.7610193567468506,28.216966969287647,28.1699565224142,0.1959016287905354,0.16445933096556467,0.04701044687344691,t-Test,FDR correction BH,0.9494022165321631,False,control,10 µm sulforaphane,1.0331218687206891,0.11860429668352353,Unpaired t-test
